No.,x, y, perm_tank, perm_obj, r,ex1_pot1,ex1_pot2,ex1_pot3,ex1_pot4,ex1_pot5,ex1_pot6,ex1_pot7,ex1_pot8,ex1_pot9,ex1_pot10,ex1_pot11,ex1_pot12,ex1_pot13,ex1_pot14,ex1_pot15,ex1_pot16,ex2_pot1,ex2_pot2,ex2_pot3,ex2_pot4,ex2_pot5,ex2_pot6,ex2_pot7,ex2_pot8,ex2_pot9,ex2_pot10,ex2_pot11,ex2_pot12,ex2_pot13,ex2_pot14,ex2_pot15,ex2_pot16,ex3_pot1,ex3_pot2,ex3_pot3,ex3_pot4,ex3_pot5,ex3_pot6,ex3_pot7,ex3_pot8,ex3_pot9,ex3_pot10,ex3_pot11,ex3_pot12,ex3_pot13,ex3_pot14,ex3_pot15,ex3_pot16,ex4_pot1,ex4_pot2,ex4_pot3,ex4_pot4,ex4_pot5,ex4_pot6,ex4_pot7,ex4_pot8,ex4_pot9,ex4_pot10,ex4_pot11,ex4_pot12,ex4_pot13,ex4_pot14,ex4_pot15,ex4_pot16,ex5_pot1,ex5_pot2,ex5_pot3,ex5_pot4,ex5_pot5,ex5_pot6,ex5_pot7,ex5_pot8,ex5_pot9,ex5_pot10,ex5_pot11,ex5_pot12,ex5_pot13,ex5_pot14,ex5_pot15,ex5_pot16,ex6_pot1,ex6_pot2,ex6_pot3,ex6_pot4,ex6_pot5,ex6_pot6,ex6_pot7,ex6_pot8,ex6_pot9,ex6_pot10,ex6_pot11,ex6_pot12,ex6_pot13,ex6_pot14,ex6_pot15,ex6_pot16,ex7_pot1,ex7_pot2,ex7_pot3,ex7_pot4,ex7_pot5,ex7_pot6,ex7_pot7,ex7_pot8,ex7_pot9,ex7_pot10,ex7_pot11,ex7_pot12,ex7_pot13,ex7_pot14,ex7_pot15,ex7_pot16,ex8_pot1,ex8_pot2,ex8_pot3,ex8_pot4,ex8_pot5,ex8_pot6,ex8_pot7,ex8_pot8,ex8_pot9,ex8_pot10,ex8_pot11,ex8_pot12,ex8_pot13,ex8_pot14,ex8_pot15,ex8_pot16
1,0.7190538874089948,-0.2569770040776061,0.1 + 0.0im,0.19462051331357866 + 0.7218049659964768im,0.17207449509380413,32.43507201560217 - 0.4332101618621761im,7.779935958578516 - 0.16921391916109746im,3.9666190787183497 - 0.10023255454459512im,1.5889269144560108 - 0.06549136015750612im,-0.2700154811130817 - 0.042795208489240455im,-2.1739306950257244 - 0.019619025766159315im,-4.672813681651636 + 0.03394251576927121im,-7.658615101371674 + 0.4168946416094282im,-32.43507201560217 + 0.4332101618621761im,-7.779935958578516 + 0.16921391916109746im,-3.9666190787183497 + 0.10023255454459512im,-1.5889269144560108 + 0.06549136015750612im,0.2700154811130817 + 0.042795208489240455im,2.1739306950257244 + 0.019619025766159315im,4.672813681651636 - 0.03394251576927121im,7.658615101371674 - 0.4168946416094282im,8.035519781741755 - 0.17985104316349165im,34.439508768413916 - 0.10191135637871788im,8.071223112515913 - 0.07262050310326254im,4.145317031025244 - 0.05531914770494098im,1.688878897536732 - 0.042981362707237514im,-0.2175443711276721 - 0.03255003672296518im,-2.160431348413697 - 0.018670050800866964im,-4.178265423457942 + 0.11076539169719211im,-8.035519781741755 + 0.17985104316349165im,-34.439508768413916 + 0.10191135637871788im,-8.071223112515913 + 0.07262050310326254im,-4.145317031025244 + 0.05531914770494098im,-1.688878897536732 + 0.042981362707237514im,0.2175443711276721 + 0.03255003672296518im,2.160431348413697 + 0.018670050800866964im,4.178265423457942 - 0.11076539169719211im,4.0142603618405985 - 0.10658371157351387im,8.357489240389917 - 0.0735109227111668im,34.39024789229044 - 0.060568026135380676im,8.153206717651278 - 0.05275648784966335im,4.172636988726176 - 0.04745583769935968im,1.6804578402353472 - 0.04416449562690358im,-0.2608439943588836 - 0.04289542888510947im,-1.8394913034794853 + 0.04001960074990244im,-4.0142603618405985 + 0.10658371157351387im,-8.357489240389917 + 0.0735109227111668im,-34.39024789229044 + 0.060568026135380676im,-8.153206717651278 + 0.05275648784966335im,-4.172636988726176 + 0.04745583769935968im,-1.6804578402353472 + 0.04416449562690358im,0.2608439943588836 + 0.04289542888510947im,1.8394913034794853 - 0.04001960074990244im,1.6086287720669352 - 0.07077253686234222im,4.188180852345058 - 0.05648268316957im,8.445776850776456 - 0.0530500547929202im,34.40261573342742 - 0.05228384627783886im,8.205346542999962 - 0.053464807404459254im,4.1212624163972915 - 0.057588366636920824im,1.5977658688953529 - 0.06698881117551461im,-0.005963276704244222 + 0.0030083378831463146im,-1.6086287720669352 + 0.07077253686234222im,-4.188180852345058 + 0.05648268316957im,-8.445776850776456 + 0.0530500547929202im,-34.40261573342742 + 0.05228384627783886im,-8.205346542999962 + 0.053464807404459254im,-4.1212624163972915 + 0.057588366636920824im,-1.5977658688953529 + 0.06698881117551461im,0.005963276704244222 - 0.0030083378831463146im,-0.26147791124782294 - 0.047279077012301225im,1.711498406177271 - 0.04377369034993295im,4.208773497552992 - 0.047402279825228044im,8.520162594189962 - 0.053087554134753114im,33.54547188127556 - 0.06163518094530778im,8.08128786006726 - 0.07630096485367371im,3.9781400987986952 - 0.10459372372803627im,1.8244009834263624 - 0.03461776343439844im,0.26147791124782294 + 0.047279077012301225im,-1.711498406177271 + 0.04377369034993295im,-4.208773497552992 + 0.047402279825228044im,-8.520162594189962 + 0.053087554134753114im,-33.54547188127556 + 0.06163518094530778im,-8.08128786006726 + 0.07630096485367371im,-3.9781400987986952 + 0.10459372372803627im,-1.8244009834263624 + 0.03461776343439844im,-2.1724736374894533 - 0.02396901631832432im,-0.19772369946958435 - 0.03269310480321247im,1.7015835716776275 - 0.04325210209287966im,4.16170242331253 - 0.05617091306120027im,8.339102072533398 - 0.0751623519380736im,34.42016930653435 - 0.10948982217062801im,7.735727091444809 - 0.18742901795358313im,4.133234664715328 - 0.11192745897730427im,2.1724736374894533 + 0.02396901631832432im,0.19772369946958435 + 0.03269310480321247im,-1.7015835716776275 + 0.04325210209287966im,-4.16170242331253 + 0.05617091306120027im,-8.339102072533398 + 0.0751623519380736im,-34.42016930653435 + 0.10948982217062801im,-7.735727091444809 + 0.18742901795358313im,-4.133234664715328 + 0.11192745897730427im,-4.655162087949796 + 0.028203934182869067im,-2.127257657720917 - 0.017909708207211134im,-0.2438694178892633 - 0.04057048159079857im,1.6099538167583347 - 0.063867794854227im,4.003206188216582 - 0.10152468160601832im,7.99698648360814 - 0.1846826716824016im,33.09970352363322 - 0.4717451901819559im,7.178749190336545 - 0.42281443816918207im,4.655162087949796 - 0.028203934182869067im,2.127257657720917 + 0.017909708207211134im,0.2438694178892633 + 0.04057048159079857im,-1.6099538167583347 + 0.063867794854227im,-4.003206188216582 + 0.10152468160601832im,-7.99698648360814 + 0.1846826716824016im,-33.09970352363322 + 0.4717451901819559im,-7.178749190336545 + 0.42281443816918207im,-7.267026588586619 + 0.429452081800391im,-4.0800327962714285 + 0.10819503805078301im,-1.783199839332076 + 0.04109399398732988im,0.02055025999863691 + 0.005274513761230171im,1.8310730016376318 - 0.030994022505700713im,4.134598140376841 - 0.10798060051637892im,7.4177506490185285 - 0.4384573442599454im,29.1948517281912 - 1.4781691721582477im,7.267026588586619 - 0.429452081800391im,4.0800327962714285 - 0.10819503805078301im,1.783199839332076 - 0.04109399398732988im,-0.02055025999863691 - 0.005274513761230171im,-1.8310730016376318 + 0.030994022505700713im,-4.134598140376841 + 0.10798060051637892im,-7.4177506490185285 + 0.4384573442599454im,-29.1948517281912 + 1.4781691721582477im
2,-0.028531598494176195,0.15425738423191926,0.1 + 0.0im,0.8139243832944627 + 0.07162276014812707im,0.11297481552197086,33.601676883046444 - 0.0046068253616477015im,8.195113282420344 - 0.0042730405416680824im,4.227372072102433 - 0.0033386699897085164im,1.817567197217862 - 0.0018595159089038584im,-0.010408449971618466 - 1.877610868245692e-5im,-1.8445792320498413 + 0.0018489317162322294im,-4.278139454017145 + 0.0033667066561954137im,-8.565638811627695 + 0.004304495182349976im,-33.601676883046444 + 0.0046068253616477015im,-8.195113282420344 + 0.0042730405416680824im,-4.227372072102433 + 0.0033386699897085164im,-1.817567197217862 + 0.0018595159089038584im,0.010408449971618466 + 1.877610868245692e-5im,1.8445792320498413 - 0.0018489317162322294im,4.278139454017145 - 0.0033667066561954137im,8.565638811627695 - 0.004304495182349976im,8.457289862215163 - 0.004282199078161707im,34.61979709572079 - 0.004636191290735262im,8.180488388202493 - 0.004351857599846276im,4.244783546245775 - 0.0033949235824386565im,1.8229022775223984 - 0.001847337895811818im,-0.007472931895103618 + 3.664447361739139e-5im,-1.836136764037545 + 0.0018659085046427576im,-4.266706377696743 + 0.0033319897491324146im,-8.457289862215163 + 0.004282199078161707im,-34.61979709572079 + 0.004636191290735262im,-8.180488388202493 + 0.004351857599846276im,-4.244783546245775 + 0.0033949235824386565im,-1.8229022775223984 + 0.001847337895811818im,0.007472931895103618 - 3.664447361739139e-5im,1.836136764037545 - 0.0018659085046427576im,4.266706377696743 - 0.0033319897491324146im,4.270442119467426 - 0.003350274783313641im,8.462391389236576 - 0.004355021239215721im,34.439058878020056 - 0.004775649188101562im,8.19052550395321 - 0.00448923583168396im,4.238372193333302 - 0.003458674264937316im,1.818019204620478 - 0.0018187578849319834im,-0.0035553682677113563 + 7.537235141210336e-5im,-1.8343531777498783 + 0.0018748050617392598im,-4.270442119467426 + 0.003350274783313641im,-8.462391389236576 + 0.004355021239215721im,-34.439058878020056 + 0.004775649188101562im,-8.19052550395321 + 0.00448923583168396im,-4.238372193333302 + 0.003458674264937316im,-1.818019204620478 + 0.0018187578849319834im,0.0035553682677113563 - 7.537235141210336e-5im,1.8343531777498783 - 0.0018748050617392598im,1.8374593443449239 - 0.0018752500624753003im,4.28372608937663 - 0.0034021210918291312im,8.482261200173058 - 0.0044913929200963605im,34.41851438388193 - 0.004948574387743197im,8.239577577156588 - 0.004615690249184835im,4.221255955995517 - 0.003477786926736454im,1.8204017296241555 - 0.0017990738512375067im,-0.0032626465147869155 + 7.753011546903841e-5im,-1.8374593443449239 + 0.0018752500624753003im,-4.28372608937663 + 0.0034021210918291312im,-8.482261200173058 + 0.0044913929200963605im,-34.41851438388193 + 0.004948574387743197im,-8.239577577156588 + 0.004615690249184835im,-4.221255955995517 + 0.003477786926736454im,-1.8204017296241555 + 0.0017990738512375067im,0.0032626465147869155 - 7.753011546903841e-5im,0.00614818772167558 - 4.1783481422074693e-5im,1.8430477070881646 - 0.0018631249271265926im,4.274114570509314 - 0.0034674868908844813im,8.554775465769094 - 0.004621052311452238im,33.58841131889315 - 0.005068717867972167im,8.187613499631901 - 0.0046402537039555835im,4.2282533106774745 - 0.0034577266133486015im,1.8235399491046742 - 0.001802064527564061im,-0.00614818772167558 + 4.1783481422074693e-5im,-1.8430477070881646 + 0.0018631249271265926im,-4.274114570509314 + 0.0034674868908844813im,-8.554775465769094 + 0.004621052311452238im,-33.58841131889315 + 0.005068717867972167im,-8.187613499631901 + 0.0046402537039555835im,-4.2282533106774745 + 0.0034577266133486015im,-1.8235399491046742 + 0.001802064527564061im,-1.8237868257329073 + 0.0018207410470445083im,0.011454072044956742 + 1.1203954455798001e-5im,1.8403824244344043 - 0.001838007700982817im,4.264685980088633 - 0.0034937465056051288im,8.44935304445946 - 0.004651541256906349im,34.61404655945719 - 0.005017525675700652im,8.179175324777445 - 0.004544841735705822im,4.247771976731187 - 0.003397833827861369im,1.8237868257329073 - 0.0018207410470445083im,-0.011454072044956742 - 1.1203954455798001e-5im,-1.8403824244344043 + 0.001838007700982817im,-4.264685980088633 + 0.0034937465056051288im,-8.44935304445946 + 0.004651541256906349im,-34.61404655945719 + 0.005017525675700652im,-8.179175324777445 + 0.004544841735705822im,-4.247771976731187 + 0.003397833827861369im,-4.241214656370994 + 0.003342438685080479im,-1.8129996222455853 + 0.0018392265030827393im,0.013396398548959132 + 5.2214326372693586e-5im,1.8415847962931304 - 0.0018210584215277146im,4.271381978732145 - 0.003478232254335942im,8.461523741749877 - 0.0045577270778134425im,34.44161712175036 - 0.004858041213478707im,8.1966761117116 - 0.004399420138336054im,4.241214656370994 - 0.003342438685080479im,1.8129996222455853 - 0.0018392265030827393im,-0.013396398548959132 - 5.2214326372693586e-5im,-1.8415847962931304 + 0.0018210584215277146im,-4.271381978732145 + 0.003478232254335942im,-8.461523741749877 + 0.0045577270778134425im,-34.44161712175036 + 0.004858041213478707im,-8.1966761117116 + 0.004399420138336054im,-8.249438490275473 + 0.004291157931859123im,-4.222297589577863 + 0.0033116601611983473im,-1.8129109649717625 + 0.0018544478219464078im,0.013224478317576449 + 5.520412698054571e-5im,1.8436340744008746 - 0.0018275704536454035im,4.287356274304234 - 0.0034218125856666248im,8.489031664369055 - 0.004413801523922004im,34.43033075323226 - 0.004685687682489811im,8.249438490275473 - 0.004291157931859123im,4.222297589577863 - 0.0033116601611983473im,1.8129109649717625 - 0.0018544478219464078im,-0.013224478317576449 - 5.520412698054571e-5im,-1.8436340744008746 + 0.0018275704536454035im,-4.287356274304234 + 0.0034218125856666248im,-8.489031664369055 + 0.004413801523922004im,-34.43033075323226 + 0.004685687682489811im
3,0.24363182071117215,0.10474447096337587,0.1 + 0.0im,0.3490884334094967 + 0.9287007737203603im,0.3830104038800657,31.438946274103742 - 0.3770312450749193im,6.301813694406569 - 0.33224923411655616im,3.095700810196212 - 0.2038526692363464im,1.4129146900221485 - 0.08006304978032489im,0.1609578974759771 + 0.021172508641701306im,-1.1718799241312432 + 0.11164545280861343im,-3.0851629938543557 + 0.20495808147330352im,-6.801985081303175 + 0.30583536296536906im,-31.438946274103742 + 0.3770312450749193im,-6.301813694406569 + 0.33224923411655616im,-3.095700810196212 + 0.2038526692363464im,-1.4129146900221485 + 0.08006304978032489im,-0.1609578974759771 - 0.021172508641701306im,1.1718799241312432 - 0.11164545280861343im,3.0851629938543557 - 0.20495808147330352im,6.801985081303175 - 0.30583536296536906im,6.559796178228936 - 0.3318962203700221im,32.33136182883532 - 0.39979841941580657im,6.300775901640019 - 0.3292731791475363im,3.0795215027375207 - 0.20505952238087033im,1.2728134929993762 - 0.09691285360575838im,-0.033190103846638896 - 0.003071848990157203im,-1.3256298144448397 + 0.09191554169255337im,-3.1103086140342397 + 0.20375606709316965im,-6.559796178228936 + 0.3318962203700221im,-32.33136182883532 + 0.39979841941580657im,-6.300775901640019 + 0.3292731791475363im,-3.0795215027375207 + 0.20505952238087033im,-1.2728134929993762 + 0.09691285360575838im,0.033190103846638896 + 0.003071848990157203im,1.3256298144448397 - 0.09191554169255337im,3.1103086140342397 - 0.20375606709316965im,3.1369211431137396 - 0.20473906806720799im,6.585983277804424 - 0.33065944606980785im,32.34388350775383 - 0.366725835340442im,6.478135241025087 - 0.2979707448904981im,3.051084537002391 - 0.20362600413148313im,1.1184699909019933 - 0.11443483193885541im,-0.20884399827410416 - 0.025116561957081184im,-1.446685299675877 + 0.07804137450529948im,-3.1369211431137396 + 0.20473906806720799im,-6.585983277804424 + 0.33065944606980785im,-32.34388350775383 + 0.366725835340442im,-6.478135241025087 + 0.2979707448904981im,-3.051084537002391 + 0.20362600413148313im,-1.1184699909019933 + 0.11443483193885541im,0.20884399827410416 + 0.025116561957081184im,1.446685299675877 - 0.07804137450529948im,1.4321154326056347 - 0.08156886404804686im,3.122767606714654 - 0.2081763312834537im,6.7753350239623735 - 0.3002726232632617im,32.64313094124892 - 0.31106010248415006im,6.716419597775866 - 0.26492771834494505im,3.046157795780951 - 0.19933543251936395im,1.0468835015165172 - 0.12409484182509398im,-0.2645048297450113 - 0.03232603031511102im,-1.4321154326056347 + 0.08156886404804686im,-3.122767606714654 + 0.2081763312834537im,-6.7753350239623735 + 0.3002726232632617im,-32.64313094124892 + 0.31106010248415006im,-6.716419597775866 + 0.26492771834494505im,-3.046157795780951 + 0.19933543251936395im,-1.0468835015165172 + 0.12409484182509398im,0.2645048297450113 + 0.03232603031511102im,0.17337818300837982 + 0.020827762044458905im,1.2942892091668745 - 0.09962552282131265im,3.091903471170603 - 0.2070513373995159im,7.03437020851058 - 0.26686428501350373im,32.03096429457106 - 0.27431202973255164im,6.7668742909637976 - 0.2478761336335485im,3.0601603303119953 - 0.1990013977321156im,1.062411494861569 - 0.12405802914435977im,-0.17337818300837982 - 0.020827762044458905im,-1.2942892091668745 + 0.09962552282131265im,-3.091903471170603 + 0.2070513373995159im,-7.03437020851058 + 0.26686428501350373im,-32.03096429457106 + 0.27431202973255164im,-6.7668742909637976 + 0.2478761336335485im,-3.0601603303119953 + 0.1990013977321156im,-1.062411494861569 + 0.12405802914435977im,-1.1609733205545225 + 0.11322857968826963im,-0.019435900402268474 - 0.0038798254192230538im,1.1416304646581357 - 0.1169712768976762im,3.09079335221217 - 0.2015847154336345im,7.028274310330186 - 0.24873827189699702im,33.11422927390231 - 0.2638814998618084im,6.740548836988177 - 0.25150926592835343im,3.069201562024527 - 0.20331403091837355im,1.1609733205545225 - 0.11322857968826963im,0.019435900402268474 + 0.0038798254192230538im,-1.1416304646581357 + 0.1169712768976762im,-3.09079335221217 + 0.2015847154336345im,-7.028274310330186 + 0.24873827189699702im,-33.11422927390231 + 0.2638814998618084im,-6.740548836988177 + 0.25150926592835343im,-3.069201562024527 + 0.20331403091837355im,-3.0604412514116714 + 0.20774337086533456im,-1.3131911179611855 + 0.09300999383207444im,-0.19590926700405298 - 0.025869110849659444im,1.0662678080411963 - 0.12518254380608018im,3.100278670763085 - 0.19912496741060015im,7.019208823980804 - 0.25086193912713994im,32.83610193873802 - 0.2812709618435459im,6.629958822085734 - 0.2743318082946231im,3.0604412514116714 - 0.20774337086533456im,1.3131911179611855 - 0.09300999383207444im,0.19590926700405298 + 0.025869110849659444im,-1.0662678080411963 + 0.12518254380608018im,-3.100278670763085 + 0.19912496741060015im,-7.019208823980804 + 0.25086193912713994im,-32.83610193873802 + 0.2812709618435459im,-6.629958822085734 + 0.2743318082946231im,-6.4933222706758045 + 0.308055706480142im,-3.0768501726881636 + 0.2052634915385558im,-1.4315642247526248 + 0.07799714177254279im,-0.25200469602410447 - 0.032805828806421494im,1.0765083389223482 - 0.12351022595101792im,3.0998534765360457 - 0.20157161670828916im,6.914882270253277 - 0.27265695574103077im,32.57636373817621 - 0.32339418764300576im,6.4933222706758045 - 0.308055706480142im,3.0768501726881636 - 0.2052634915385558im,1.4315642247526248 - 0.07799714177254279im,0.25200469602410447 + 0.032805828806421494im,-1.0765083389223482 + 0.12351022595101792im,-3.0998534765360457 + 0.20157161670828916im,-6.914882270253277 + 0.27265695574103077im,-32.57636373817621 + 0.32339418764300576im
4,-0.017217912878028353,-0.014479176546112485,0.1 + 0.0im,0.9767271356631165 + 0.7084866398385005im,0.7258071190104957,26.216648291350488 - 0.502087449639772im,2.3146136207955297 - 0.3797809620041521im,0.7344202479019333 - 0.2032944504470446im,0.22802102370738653 - 0.08601859548896396im,0.0006928506668597706 + 0.00027643301024886597im,-0.22847995071470215 + 0.0872853096843893im,-0.7573975983182568 + 0.2056739985837923im,-2.676775537193775 + 0.3809472517101002im,-26.216648291350488 + 0.502087449639772im,-2.3146136207955297 + 0.3797809620041521im,-0.7344202479019333 + 0.2032944504470446im,-0.22802102370738653 + 0.08601859548896396im,-0.0006928506668597706 - 0.00027643301024886597im,0.22847995071470215 - 0.0872853096843893im,0.7573975983182568 - 0.2056739985837923im,2.676775537193775 - 0.3809472517101002im,2.5655118567869923 - 0.3808944901867366im,27.238872087595418 - 0.5008216236494731im,2.285029545821687 - 0.38090503136759646im,0.7472745486261891 - 0.20392851950117458im,0.2293337259439996 - 0.08623120691957191im,-0.0004450011456354347 + 0.0005454525365718296im,-0.22999298140266056 + 0.08689736772224102im,-0.760955739633872 + 0.20434989266852405im,-2.5655118567869923 + 0.3808944901867366im,-27.238872087595418 + 0.5008216236494731im,-2.285029545821687 + 0.38090503136759646im,-0.7472745486261891 + 0.20392851950117458im,-0.2293337259439996 + 0.08623120691957191im,0.0004450011456354347 - 0.0005454525365718296im,0.22999298140266056 - 0.08689736772224102im,0.760955739633872 - 0.20434989266852405im,0.7615770518309629 - 0.20479645606599087im,2.5588176920213868 - 0.3817170574254742im,27.062387389865705 - 0.5010021764521246im,2.302000153658892 - 0.3814490909374469im,0.7414800100313302 - 0.20430330015057227im,0.2248445915086083 - 0.08551063115759883im,-0.0026519627400119136 + 0.0005618794549976545im,-0.23257651742581664 + 0.08678204186974366im,-0.7615770518309629 + 0.20479645606599087im,-2.5588176920213868 + 0.3817170574254742im,-27.062387389865705 + 0.5010021764521246im,-2.302000153658892 + 0.3814490909374469im,-0.7414800100313302 + 0.20430330015057227im,-0.2248445915086083 + 0.08551063115759883im,0.0026519627400119136 - 0.0005618794549976545im,0.23257651742581664 - 0.08678204186974366im,0.2348905282451459 - 0.08699402614867677im,0.7694418180446232 - 0.2052992134660293im,2.5922202411278192 - 0.38141505548438426im,27.073647936611138 - 0.499717528662874im,2.3584978997119226 - 0.38144604224290973im,0.7350620032489417 - 0.20264588847578255im,0.22161207711748282 - 0.08554463000904258im,-0.004440420737781656 + 0.0005228450457079089im,-0.2348905282451459 + 0.08699402614867677im,-0.7694418180446232 + 0.2052992134660293im,-2.5922202411278192 + 0.38141505548438426im,-27.073647936611138 + 0.499717528662874im,-2.3584978997119226 + 0.38144604224290973im,-0.7350620032489417 + 0.20264588847578255im,-0.22161207711748282 + 0.08554463000904258im,0.004440420737781656 - 0.0005228450457079089im,0.0043370186277185176 - 0.0005509336403465119im,0.23362220352424423 - 0.08736576800447322im,0.7621619294628148 - 0.20543352237600765im,2.6768448410372434 - 0.3809540476990183im,26.23050893605391 - 0.5010294776539693im,2.319859427675531 - 0.37943414879465465im,0.7261606432082873 - 0.20368222539876607im,0.2215581589986915 - 0.08590388750643879im,-0.0043370186277185176 + 0.0005509336403465119im,-0.23362220352424423 + 0.08736576800447322im,-0.7621619294628148 + 0.20543352237600765im,-2.6768448410372434 + 0.3809540476990183im,-26.23050893605391 + 0.5010294776539693im,-2.319859427675531 + 0.37943414879465465im,-0.7261606432082873 + 0.20368222539876607im,-0.2215581589986915 + 0.08590388750643879im,-0.22451438288881095 + 0.08616319417619048im,0.0027495803713173516 - 0.0006504142106575513im,0.23074775960605706 - 0.08690420139480504im,0.7588953994466098 - 0.20449234017024473im,2.5717451511190093 - 0.3805692449454561im,27.28222875193253 - 0.49767658860222735im,2.2939230679467473 - 0.38047548454748387im,0.7383425700517399 - 0.20445410391271518im,0.22451438288881095 - 0.08616319417619048im,-0.0027495803713173516 + 0.0006504142106575513im,-0.23074775960605706 + 0.08690420139480504im,-0.7588953994466098 + 0.20449234017024473im,-2.5717451511190093 + 0.3805692449454561im,-27.28222875193253 + 0.49767658860222735im,-2.2939230679467473 + 0.38047548454748387im,-0.7383425700517399 + 0.20445410391271518im,-0.7372647707629507 + 0.2046105332266161im,-0.22469070140912578 + 0.08555279315847863im,0.0010140659994342244 - 0.000454476550083844im,0.2286344498894472 - 0.0867303782164606im,0.753975257787624 - 0.2052183211089329im,2.568239553896646 - 0.3812689308438667im,27.108885188043836 - 0.49770487997302193im,2.3092439816432266 - 0.38117772640385794im,0.7372647707629507 - 0.2046105332266161im,0.22469070140912578 - 0.08555279315847863im,-0.0010140659994342244 + 0.000454476550083844im,-0.2286344498894472 + 0.0867303782164606im,-0.753975257787624 + 0.2052183211089329im,-2.568239553896646 + 0.3812689308438667im,-27.108885188043836 + 0.49770487997302193im,-2.3092439816432266 + 0.38117772640385794im,-2.3593849770543005 + 0.381451692876411im,-0.7380422278995171 + 0.20258422773868207im,-0.2259983888435251 + 0.08564963925716224im,-0.00018535193232965125 - 0.00028130716644026235im,0.228457625182736 - 0.08689280372628713im,0.7606256228361302 - 0.20578266505857118im,2.599039064167804 - 0.38111914816468484im,27.096759415148213 - 0.4980849861132559im,2.3593849770543005 - 0.381451692876411im,0.7380422278995171 - 0.20258422773868207im,0.2259983888435251 - 0.08564963925716224im,0.00018535193232965125 + 0.00028130716644026235im,-0.228457625182736 + 0.08689280372628713im,-0.7606256228361302 + 0.20578266505857118im,-2.599039064167804 + 0.38111914816468484im,-27.096759415148213 + 0.4980849861132559im
